ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
2727449,931.00,937.00,628.00,779.00,880.00,944.00,944.00,0.30,0.28,1.27,0.79,0.46,0.25,0.25,7
2727509,930.00,935.00,625.00,778.00,879.00,938.00,941.00,0.30,0.28,1.28,0.79,0.46,0.27,0.26,7
2727570,930.00,936.00,620.00,780.00,878.00,940.00,943.00,0.30,0.28,1.30,0.78,0.47,0.27,0.26,7
2727630,927.00,937.00,617.00,782.00,880.00,939.00,943.00,0.31,0.28,1.31,0.78,0.46,0.27,0.26,7
2727690,925.00,936.00,618.00,783.00,876.00,941.00,942.00,0.32,0.28,1.31,0.77,0.47,0.26,0.26,7
2727750,927.00,935.00,615.00,784.00,874.00,941.00,941.00,0.31,0.28,1.32,0.77,0.48,0.26,0.26,7
2727810,931.00,937.00,615.00,785.00,876.00,941.00,942.00,0.30,0.28,1.32,0.77,0.47,0.26,0.26,7
2727870,925.00,938.00,618.00,782.00,888.00,942.00,944.00,0.32,0.27,1.31,0.78,0.44,0.26,0.25,7
2727930,943.00,939.00,697.00,799.00,901.00,953.00,958.00,0.26,0.27,1.05,0.72,0.39,0.23,0.21,7
2728051,940.00,945.00,647.00,795.00,935.00,954.00,954.00,0.27,0.25,1.21,0.74,0.28,0.22,0.22,7
2728110,936.00,943.00,637.00,792.00,932.00,952.00,953.00,0.28,0.26,1.25,0.75,0.29,0.23,0.23,7
2728170,937.00,942.00,640.00,794.00,902.00,952.00,952.00,0.28,0.26,1.24,0.74,0.39,0.23,0.23,7
2728230,937.00,943.00,632.00,793.00,932.00,952.00,952.00,0.28,0.26,1.26,0.74,0.29,0.23,0.23,7
2728290,937.00,943.00,630.00,794.00,932.00,951.00,950.00,0.28,0.26,1.27,0.74,0.29,0.23,0.24,7
2728351,928.00,943.00,635.00,793.00,933.00,949.00,951.00,0.31,0.26,1.25,0.74,0.29,0.24,0.23,7
2728411,936.00,943.00,630.00,794.00,932.00,951.00,951.00,0.28,0.26,1.27,0.74,0.29,0.23,0.23,7
2728471,937.00,944.00,630.00,795.00,933.00,953.00,952.00,0.28,0.25,1.27,0.74,0.29,0.23,0.23,7
2728531,937.00,943.00,631.00,795.00,933.00,949.00,951.00,0.28,0.26,1.26,0.74,0.29,0.24,0.23,7
2728591,937.00,944.00,631.00,795.00,931.00,949.00,952.00,0.28,0.25,1.26,0.74,0.30,0.24,0.23,7
2728651,937.00,944.00,630.00,794.00,932.00,947.00,952.00,0.28,0.25,1.27,0.74,0.29,0.25,0.23,7
2728711,937.00,944.00,632.00,794.00,932.00,948.00,954.00,0.28,0.25,1.26,0.74,0.29,0.24,0.22,7
2728772,937.00,943.00,632.00,793.00,932.00,948.00,952.00,0.28,0.26,1.26,0.74,0.29,0.24,0.23,7
