ts,s0,s1,s2,s3,s4,s5,s6,v0,v1,v2,v3,v4,v5,v6,label
5461593,917.00,934.00,808.00,756.00,898.00,959.00,960.00,0.34,0.29,0.69,0.86,0.40,0.21,0.20,0
5461654,928.00,928.00,818.00,753.00,860.00,954.00,954.00,0.35,0.31,0.66,0.87,0.53,0.22,0.22,0
5461714,915.00,930.00,816.00,752.00,858.00,952.00,951.00,0.35,0.30,0.67,0.87,0.53,0.23,0.23,0
5461776,913.00,930.00,814.00,747.00,873.00,956.00,954.00,0.35,0.30,0.67,0.89,0.48,0.22,0.22,0
5461836,913.00,928.00,809.00,750.00,840.00,949.00,950.00,0.35,0.31,0.69,0.88,0.59,0.24,0.24,0
5461896,928.00,928.00,807.00,748.00,839.00,948.00,949.00,0.36,0.31,0.70,0.89,0.59,0.24,0.24,0
5461955,928.00,925.00,808.00,746.00,832.00,948.00,948.00,0.36,0.32,0.69,0.89,0.62,0.24,0.24,0
5462015,920.00,926.00,807.00,746.00,833.00,948.00,949.00,0.36,0.31,0.70,0.89,0.61,0.24,0.24,0
5462075,928.00,926.00,808.00,746.00,832.00,948.00,948.00,0.36,0.31,0.69,0.89,0.62,0.24,0.24,0
5462134,928.00,925.00,808.00,746.00,832.00,948.00,945.00,0.37,0.32,0.69,0.89,0.62,0.24,0.25,0
5462194,928.00,927.00,809.00,747.00,833.00,949.00,948.00,0.36,0.31,0.69,0.89,0.61,0.24,0.24,0
5462254,928.00,926.00,808.00,748.00,831.00,948.00,948.00,0.36,0.31,0.69,0.89,0.62,0.24,0.24,0
5462313,928.00,929.00,807.00,749.00,829.00,946.00,948.00,0.36,0.30,0.70,0.88,0.63,0.25,0.24,0
5462374,928.00,927.00,806.00,747.00,830.00,948.00,945.00,0.36,0.31,0.70,0.89,0.62,0.24,0.25,0
5462433,920.00,927.00,806.00,748.00,834.00,947.00,948.00,0.36,0.31,0.70,0.89,0.61,0.25,0.24,0
5462493,912.00,926.00,805.00,749.00,833.00,948.00,948.00,0.36,0.31,0.70,0.88,0.61,0.24,0.24,0
5462553,912.00,927.00,804.00,749.00,835.00,948.00,948.00,0.36,0.31,0.71,0.88,0.61,0.24,0.24,0
5475358,920.00,927.00,793.00,744.00,847.00,949.00,949.00,0.36,0.31,0.74,0.90,0.57,0.24,0.24,0
5475418,912.00,927.00,794.00,743.00,847.00,950.00,949.00,0.36,0.31,0.74,0.90,0.57,0.24,0.24,0
5475478,920.00,927.00,795.00,744.00,848.00,949.00,950.00,0.36,0.31,0.74,0.90,0.56,0.24,0.24,0
5475538,912.00,927.00,796.00,744.00,847.00,949.00,950.00,0.36,0.31,0.73,0.90,0.57,0.24,0.24,0
5475597,920.00,927.00,796.00,747.00,847.00,949.00,949.00,0.36,0.31,0.73,0.89,0.57,0.24,0.24,0
5475657,928.00,928.00,795.00,748.00,856.00,951.00,951.00,0.35,0.31,0.74,0.89,0.54,0.23,0.23,0
5475717,915.00,931.00,797.00,754.00,869.00,954.00,954.00,0.35,0.30,0.73,0.87,0.50,0.22,0.22,0
5475777,918.00,932.00,797.00,760.00,866.00,954.00,958.00,0.34,0.29,0.73,0.85,0.51,0.22,0.21,0
5475837,921.00,936.00,798.00,759.00,885.00,957.00,956.00,0.33,0.28,0.73,0.85,0.45,0.21,0.22,0
5475896,916.00,934.00,797.00,751.00,934.00,965.00,965.00,0.35,0.29,0.73,0.88,0.29,0.19,0.19,0
5475956,912.00,932.00,799.00,757.00,857.00,951.00,953.00,0.36,0.29,0.72,0.86,0.54,0.23,0.23,0
5476016,928.00,927.00,798.00,755.00,854.00,950.00,951.00,0.35,0.31,0.73,0.86,0.55,0.24,0.23,0
5476076,919.00,931.00,797.00,751.00,913.00,961.00,956.00,0.34,0.30,0.73,0.88,0.35,0.20,0.22,0
5476136,916.00,929.00,803.00,752.00,872.00,955.00,954.00,0.35,0.30,0.71,0.87,0.49,0.22,0.22,0
5476195,913.00,928.00,810.00,753.00,846.00,952.00,951.00,0.35,0.31,0.69,0.87,0.57,0.23,0.23,0
5476255,915.00,929.00,812.00,753.00,852.00,951.00,951.00,0.35,0.30,0.68,0.87,0.55,0.23,0.23,0
5476972,935.00,929.00,827.00,704.00,970.00,970.00,963.00,0.38,0.30,0.63,1.03,0.17,0.17,0.19,0
5477032,934.00,926.00,825.00,705.00,937.00,964.00,964.00,0.38,0.31,0.64,1.03,0.28,0.19,0.19,0
5477092,924.00,926.00,824.00,706.00,936.00,963.00,966.00,0.38,0.31,0.64,1.02,0.28,0.19,0.18,0
5477151,922.00,924.00,820.00,705.00,933.00,963.00,963.00,0.39,0.32,0.65,1.03,0.29,0.19,0.19,0
5477211,924.00,925.00,818.00,705.00,932.00,963.00,962.00,0.38,0.32,0.66,1.03,0.29,0.19,0.20,0
5477271,924.00,925.00,817.00,706.00,932.00,963.00,963.00,0.38,0.32,0.66,1.02,0.29,0.19,0.19,0
5477331,924.00,926.00,814.00,706.00,931.00,962.00,962.00,0.38,0.31,0.67,1.02,0.30,0.20,0.20,0
5477391,924.00,924.00,813.00,705.00,929.00,962.00,961.00,0.38,0.32,0.68,1.03,0.30,0.20,0.20,0
5477451,937.00,924.00,809.00,708.00,929.00,961.00,962.00,0.37,0.32,0.69,1.02,0.30,0.20,0.20,0
5477510,937.00,925.00,808.00,707.00,931.00,961.00,963.00,0.37,0.32,0.69,1.02,0.30,0.20,0.19,0
5477570,937.00,925.00,806.00,709.00,931.00,961.00,961.00,0.37,0.32,0.70,1.01,0.30,0.20,0.20,0
5477630,924.00,924.00,791.00,726.00,918.00,958.00,957.00,0.38,0.32,0.75,0.96,0.34,0.21,0.21,0
5477690,928.00,931.00,793.00,745.00,929.00,962.00,962.00,0.35,0.30,0.74,0.90,0.30,0.20,0.20,0
5477750,919.00,937.00,808.00,756.00,931.00,963.00,964.00,0.34,0.28,0.69,0.86,0.30,0.19,0.19,0
5477810,917.00,933.00,832.00,758.00,854.00,953.00,955.00,0.34,0.29,0.62,0.85,0.55,0.23,0.22,0
5477870,915.00,932.00,828.00,755.00,876.00,957.00,955.00,0.35,0.29,0.63,0.86,0.47,0.21,0.22,0
5477929,928.00,929.00,824.00,748.00,845.00,952.00,953.00,0.35,0.30,0.64,0.89,0.57,0.23,0.23,0
5477989,912.00,930.00,822.00,749.00,835.00,949.00,949.00,0.36,0.30,0.65,0.88,0.61,0.24,0.24,0
5478051,913.00,930.00,821.00,748.00,834.00,948.00,949.00,0.35,0.30,0.65,0.89,0.61,0.24,0.24,0
5478111,920.00,930.00,821.00,746.00,834.00,948.00,948.00,0.36,0.30,0.65,0.89,0.61,0.24,0.24,0
5478171,912.00,928.00,821.00,747.00,832.00,948.00,950.00,0.36,0.31,0.65,0.89,0.62,0.24,0.24,0
5478231,928.00,929.00,820.00,747.00,832.00,948.00,950.00,0.35,0.30,0.65,0.89,0.62,0.24,0.24,0
5478291,912.00,930.00,819.00,747.00,834.00,949.00,949.00,0.36,0.30,0.66,0.89,0.61,0.24,0.24,0
5478351,913.00,929.00,817.00,749.00,832.00,949.00,948.00,0.35,0.30,0.66,0.88,0.62,0.24,0.24,0
5478410,912.00,929.00,817.00,748.00,832.00,948.00,948.00,0.36,0.30,0.66,0.89,0.62,0.24,0.24,0
5478470,913.00,930.00,817.00,748.00,836.00,949.00,949.00,0.35,0.30,0.66,0.89,0.60,0.24,0.24,0
5478530,913.00,929.00,817.00,748.00,836.00,949.00,948.00,0.35,0.30,0.66,0.89,0.60,0.24,0.24,0
5478590,913.00,929.00,816.00,750.00,835.00,949.00,949.00,0.35,0.30,0.67,0.88,0.61,0.24,0.24,0
740980,936.00,945.00,803.00,784.00,833.00,952.00,954.00,0.28,0.25,0.71,0.77,0.61,0.23,0.22,0
741040,940.00,949.00,853.00,781.00,832.00,956.00,957.00,0.27,0.24,0.55,0.78,0.62,0.22,0.21,0
741100,941.00,952.00,868.00,783.00,829.00,959.00,960.00,0.26,0.23,0.50,0.77,0.63,0.21,0.20,0
741160,942.00,952.00,875.00,783.00,829.00,959.00,959.00,0.26,0.23,0.48,0.77,0.63,0.21,0.21,0
741220,941.00,952.00,872.00,782.00,828.00,958.00,959.00,0.26,0.23,0.49,0.78,0.63,0.21,0.21,0
741282,940.00,951.00,864.00,778.00,828.00,955.00,958.00,0.27,0.23,0.51,0.79,0.63,0.22,0.21,0
741343,940.00,949.00,858.00,778.00,828.00,957.00,957.00,0.27,0.24,0.53,0.79,0.63,0.21,0.21,0
741403,941.00,951.00,856.00,778.00,826.00,957.00,955.00,0.26,0.23,0.54,0.79,0.64,0.21,0.22,0
741464,938.00,948.00,854.00,776.00,827.00,956.00,955.00,0.27,0.24,0.55,0.80,0.63,0.22,0.22,0
741524,938.00,949.00,852.00,777.00,826.00,956.00,956.00,0.27,0.24,0.55,0.79,0.64,0.22,0.22,0
754855,932.00,946.00,820.00,774.00,826.00,953.00,954.00,0.29,0.25,0.65,0.80,0.64,0.23,0.22,0
754917,931.00,946.00,820.00,773.00,826.00,953.00,953.00,0.30,0.25,0.65,0.81,0.64,0.23,0.23,0
754979,931.00,946.00,819.00,775.00,825.00,953.00,953.00,0.30,0.25,0.66,0.80,0.64,0.23,0.23,0
755040,930.00,946.00,820.00,774.00,826.00,953.00,954.00,0.30,0.25,0.65,0.80,0.64,0.23,0.22,0
755101,931.00,946.00,819.00,776.00,826.00,953.00,954.00,0.30,0.25,0.66,0.80,0.64,0.23,0.22,0
755161,930.00,946.00,818.00,774.00,826.00,954.00,953.00,0.30,0.25,0.66,0.80,0.64,0.22,0.23,0
755222,931.00,946.00,815.00,778.00,826.00,953.00,954.00,0.30,0.25,0.67,0.79,0.64,0.23,0.22,0
755283,930.00,946.00,808.00,778.00,827.00,953.00,952.00,0.30,0.25,0.69,0.79,0.63,0.23,0.23,0
755345,931.00,945.00,803.00,776.00,826.00,952.00,952.00,0.30,0.25,0.71,0.80,0.64,0.23,0.23,0
755405,931.00,945.00,800.00,778.00,826.00,951.00,953.00,0.30,0.25,0.72,0.79,0.64,0.23,0.23,0
755465,935.00,944.00,799.00,775.00,826.00,952.00,951.00,0.28,0.25,0.72,0.80,0.64,0.23,0.23,0
755525,936.00,944.00,800.00,775.00,826.00,951.00,951.00,0.28,0.25,0.72,0.80,0.64,0.23,0.23,0
755587,934.00,944.00,801.00,775.00,826.00,951.00,951.00,0.29,0.25,0.72,0.80,0.64,0.23,0.23,0
755649,935.00,945.00,801.00,773.00,827.00,952.00,951.00,0.28,0.25,0.72,0.81,0.63,0.23,0.23,0
757349,938.00,948.00,838.00,781.00,831.00,956.00,957.00,0.27,0.24,0.60,0.78,0.62,0.22,0.21,0
757409,942.00,952.00,865.00,783.00,831.00,963.00,959.00,0.26,0.23,0.51,0.77,0.62,0.19,0.21,0
757472,941.00,951.00,868.00,778.00,829.00,958.00,959.00,0.26,0.23,0.50,0.79,0.63,0.21,0.21,0
757535,940.00,951.00,866.00,778.00,828.00,957.00,957.00,0.27,0.23,0.51,0.79,0.63,0.21,0.21,0
757594,939.00,950.00,857.00,774.00,827.00,957.00,956.00,0.27,0.24,0.54,0.80,0.63,0.21,0.22,0
757654,940.00,949.00,853.00,776.00,826.00,956.00,956.00,0.27,0.24,0.55,0.80,0.64,0.22,0.22,0
757716,940.00,949.00,853.00,776.00,827.00,956.00,957.00,0.27,0.24,0.55,0.80,0.63,0.22,0.21,0
757776,939.00,950.00,849.00,776.00,826.00,956.00,956.00,0.27,0.24,0.56,0.80,0.64,0.22,0.22,0
757836,939.00,949.00,847.00,775.00,826.00,955.00,956.00,0.27,0.24,0.57,0.80,0.64,0.22,0.22,0
757896,939.00,949.00,848.00,774.00,826.00,955.00,955.00,0.27,0.24,0.56,0.80,0.64,0.22,0.22,0
757957,937.00,949.00,845.00,775.00,827.00,955.00,955.00,0.28,0.24,0.57,0.80,0.63,0.22,0.22,0
769653,932.00,947.00,821.00,773.00,828.00,953.00,953.00,0.29,0.25,0.65,0.81,0.63,0.23,0.23,0
769713,934.00,946.00,821.00,773.00,826.00,954.00,951.00,0.29,0.25,0.65,0.81,0.64,0.22,0.23,0
769773,931.00,947.00,821.00,773.00,827.00,951.00,953.00,0.30,0.25,0.65,0.81,0.63,0.23,0.23,0
769833,931.00,946.00,821.00,774.00,828.00,954.00,954.00,0.30,0.25,0.65,0.80,0.63,0.22,0.22,0
769893,932.00,948.00,820.00,775.00,830.00,955.00,954.00,0.29,0.24,0.65,0.80,0.62,0.22,0.22,0
769953,932.00,947.00,819.00,776.00,830.00,954.00,953.00,0.29,0.25,0.66,0.80,0.62,0.22,0.23,0
770013,932.00,946.00,818.00,776.00,831.00,954.00,954.00,0.29,0.25,0.66,0.80,0.62,0.22,0.22,0
770073,935.00,947.00,819.00,776.00,831.00,955.00,954.00,0.28,0.25,0.66,0.80,0.62,0.22,0.22,0
770133,937.00,947.00,822.00,773.00,831.00,953.00,954.00,0.28,0.25,0.65,0.81,0.62,0.23,0.22,0
770193,933.00,946.00,819.00,772.00,830.00,953.00,954.00,0.29,0.25,0.66,0.81,0.62,0.23,0.22,0
770254,936.00,946.00,817.00,772.00,828.00,953.00,953.00,0.28,0.25,0.66,0.81,0.63,0.23,0.23,0
771333,938.00,949.00,827.00,786.00,832.00,956.00,956.00,0.27,0.24,0.63,0.76,0.62,0.22,0.22,0
771393,934.00,950.00,852.00,779.00,830.00,957.00,957.00,0.29,0.24,0.55,0.79,0.62,0.21,0.21,0
771453,940.00,949.00,846.00,779.00,828.00,956.00,956.00,0.27,0.24,0.57,0.79,0.63,0.22,0.22,0
771513,938.00,949.00,842.00,777.00,827.00,955.00,955.00,0.27,0.24,0.58,0.79,0.63,0.22,0.22,0
771572,939.00,948.00,840.00,777.00,827.00,955.00,955.00,0.27,0.24,0.59,0.79,0.63,0.22,0.22,0
771633,938.00,947.00,838.00,774.00,827.00,955.00,955.00,0.27,0.25,0.60,0.80,0.63,0.22,0.22,0
771693,937.00,948.00,837.00,774.00,826.00,955.00,954.00,0.28,0.24,0.60,0.80,0.64,0.22,0.22,0
771753,937.00,946.00,835.00,776.00,826.00,954.00,954.00,0.28,0.25,0.61,0.80,0.64,0.22,0.22,0
771813,937.00,948.00,836.00,775.00,827.00,956.00,954.00,0.28,0.24,0.60,0.80,0.63,0.22,0.22,0
771872,938.00,948.00,834.00,775.00,826.00,955.00,954.00,0.27,0.24,0.61,0.80,0.64,0.22,0.22,0
771932,939.00,947.00,832.00,777.00,823.00,955.00,954.00,0.27,0.25,0.62,0.79,0.65,0.22,0.22,0
771992,932.00,947.00,832.00,774.00,826.00,954.00,954.00,0.29,0.25,0.62,0.80,0.64,0.22,0.22,0
772052,933.00,948.00,830.00,775.00,826.00,954.00,954.00,0.29,0.24,0.62,0.80,0.64,0.22,0.22,0
772112,933.00,947.00,830.00,775.00,826.00,954.00,955.00,0.29,0.25,0.62,0.80,0.64,0.22,0.22,0
783456,929.00,945.00,814.00,771.00,826.00,953.00,953.00,0.30,0.25,0.67,0.81,0.64,0.23,0.23,0
783518,931.00,945.00,816.00,772.00,826.00,953.00,952.00,0.30,0.25,0.67,0.81,0.64,0.23,0.23,0
783578,930.00,945.00,814.00,768.00,826.00,953.00,953.00,0.30,0.25,0.67,0.82,0.64,0.23,0.23,0
783638,929.00,946.00,814.00,770.00,826.00,953.00,953.00,0.30,0.25,0.67,0.82,0.64,0.23,0.23,0
783698,929.00,946.00,813.00,771.00,826.00,952.00,952.00,0.30,0.25,0.68,0.81,0.64,0.23,0.23,0
783760,930.00,945.00,814.00,771.00,826.00,953.00,953.00,0.30,0.25,0.67,0.81,0.64,0.23,0.23,0
783820,930.00,945.00,811.00,771.00,824.00,952.00,953.00,0.30,0.25,0.68,0.81,0.64,0.23,0.23,0
783880,929.00,945.00,807.00,772.00,827.00,953.00,953.00,0.30,0.25,0.70,0.81,0.63,0.23,0.23,0
783942,929.00,944.00,799.00,775.00,826.00,952.00,952.00,0.30,0.25,0.72,0.80,0.64,0.23,0.23,0
784002,935.00,945.00,794.00,776.00,826.00,953.00,951.00,0.28,0.25,0.74,0.80,0.64,0.23,0.23,0
784062,934.00,944.00,787.00,777.00,825.00,950.00,951.00,0.29,0.25,0.76,0.79,0.64,0.24,0.23,0
784122,934.00,944.00,786.00,776.00,828.00,951.00,951.00,0.29,0.25,0.76,0.80,0.63,0.23,0.23,0
785156,934.00,943.00,792.00,778.00,827.00,951.00,951.00,0.29,0.26,0.75,0.79,0.63,0.23,0.23,0
785216,934.00,944.00,790.00,777.00,826.00,950.00,950.00,0.29,0.25,0.75,0.79,0.64,0.24,0.24,0
785276,935.00,944.00,804.00,773.00,825.00,952.00,951.00,0.28,0.25,0.71,0.81,0.64,0.23,0.23,0
785337,936.00,946.00,817.00,773.00,825.00,953.00,952.00,0.28,0.25,0.66,0.81,0.64,0.23,0.23,0
785397,938.00,948.00,840.00,774.00,825.00,955.00,955.00,0.27,0.24,0.59,0.80,0.64,0.22,0.22,0
785457,941.00,951.00,869.00,774.00,824.00,959.00,958.00,0.26,0.23,0.50,0.80,0.64,0.21,0.21,0
785518,940.00,950.00,866.00,772.00,823.00,957.00,957.00,0.27,0.24,0.51,0.81,0.65,0.21,0.21,0
785578,940.00,949.00,864.00,771.00,824.00,957.00,957.00,0.27,0.24,0.51,0.81,0.64,0.21,0.21,0
785638,940.00,949.00,862.00,773.00,823.00,958.00,957.00,0.27,0.24,0.52,0.81,0.65,0.21,0.21,0
785698,940.00,949.00,858.00,772.00,822.00,956.00,956.00,0.27,0.24,0.53,0.81,0.65,0.22,0.22,0
785760,938.00,950.00,859.00,772.00,823.00,954.00,957.00,0.27,0.24,0.53,0.81,0.65,0.22,0.21,0
800032,931.00,946.00,821.00,768.00,824.00,953.00,952.00,0.30,0.25,0.65,0.82,0.64,0.23,0.23,0
800093,930.00,946.00,821.00,769.00,824.00,952.00,954.00,0.30,0.25,0.65,0.82,0.64,0.23,0.22,0
800153,931.00,946.00,820.00,767.00,823.00,954.00,953.00,0.30,0.25,0.65,0.83,0.65,0.22,0.23,0
800216,931.00,945.00,823.00,767.00,826.00,953.00,954.00,0.30,0.25,0.65,0.83,0.64,0.23,0.22,0
800277,931.00,947.00,823.00,770.00,825.00,954.00,954.00,0.30,0.25,0.65,0.82,0.64,0.22,0.22,0
800337,931.00,946.00,821.00,769.00,828.00,954.00,954.00,0.30,0.25,0.65,0.82,0.63,0.22,0.22,0
800397,931.00,945.00,818.00,769.00,827.00,953.00,953.00,0.30,0.25,0.66,0.82,0.63,0.23,0.23,0
800458,930.00,945.00,812.00,770.00,827.00,953.00,952.00,0.30,0.25,0.68,0.82,0.63,0.23,0.23,0
800519,929.00,945.00,807.00,770.00,826.00,952.00,952.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800580,931.00,944.00,806.00,768.00,825.00,952.00,951.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800642,930.00,944.00,805.00,768.00,824.00,952.00,952.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800703,930.00,944.00,806.00,768.00,826.00,952.00,952.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800764,931.00,944.00,806.00,770.00,825.00,952.00,951.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800823,931.00,945.00,805.00,768.00,826.00,952.00,951.00,0.30,0.25,0.70,0.82,0.64,0.23,0.23,0
800883,933.00,945.00,803.00,770.00,825.00,952.00,952.00,0.29,0.25,0.71,0.82,0.64,0.23,0.23,0
801854,933.00,944.00,795.00,777.00,827.00,951.00,951.00,0.29,0.25,0.74,0.79,0.63,0.23,0.23,0
801915,937.00,946.00,823.00,781.00,826.00,954.00,953.00,0.28,0.25,0.65,0.78,0.64,0.22,0.23,0
801977,937.00,947.00,833.00,779.00,824.00,954.00,955.00,0.28,0.25,0.61,0.79,0.64,0.22,0.22,0
802039,938.00,947.00,843.00,774.00,824.00,955.00,955.00,0.27,0.25,0.58,0.80,0.64,0.22,0.22,0
802099,938.00,948.00,843.00,774.00,825.00,956.00,955.00,0.27,0.24,0.58,0.80,0.64,0.22,0.22,0
802159,940.00,947.00,842.00,772.00,823.00,955.00,955.00,0.27,0.25,0.58,0.81,0.65,0.22,0.22,0
802219,939.00,947.00,842.00,773.00,823.00,955.00,954.00,0.27,0.25,0.58,0.81,0.65,0.22,0.22,0
802279,937.00,948.00,839.00,773.00,824.00,955.00,955.00,0.28,0.24,0.59,0.81,0.64,0.22,0.22,0
802339,937.00,948.00,837.00,772.00,824.00,954.00,954.00,0.28,0.24,0.60,0.81,0.64,0.22,0.22,0
802398,936.00,948.00,837.00,772.00,824.00,954.00,954.00,0.28,0.24,0.60,0.81,0.64,0.22,0.22,0
802460,937.00,947.00,836.00,772.00,822.00,954.00,955.00,0.28,0.25,0.60,0.81,0.65,0.22,0.22,0
